Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,479494,-,-,-,39.73,-105.18,-7,1876,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed
2020,1,20,4,30,0,0,0,-5.7,2.4000000000000004
2020,1,20,5,30,0,0,0,-5.800000000000001,2.3000000000000003
2020,1,20,6,30,0,0,0,-5.4,2.2
2020,1,20,7,30,20,209,14,-3.2,1.9000000000000001
2020,1,20,8,30,187,796,35,0.7000000000000001,1.7000000000000002
2020,1,20,9,30,255,275,164,4.3,1.1
2020,1,20,10,30,393,518,169,6.6000000000000005,0.6000000000000001
2020,1,20,11,30,535,910,88,7.9,0.9
2020,1,20,12,30,502,676,164,8.700000000000001,1.3
2020,1,20,13,30,517,1006,53,8.700000000000001,1.5
2020,1,20,14,30,332,489,148,7.2,1.2000000000000002
2020,1,20,15,30,184,219,129,4.3,1.2000000000000002
2020,1,20,16,30,42,7,41,2.1,1.5
2020,1,20,17,30,0,0,0,1.3,1.6
2020,1,20,18,30,0,0,0,0.9,1.7000000000000002
2020,1,20,19,30,0,0,0,0.30000000000000004,1.8
2020,1,20,20,30,0,0,0,-0.4,1.9000000000000001
2020,1,20,21,30,0,0,0,-0.30000000000000004,2
2020,1,20,22,30,0,0,0,0.30000000000000004,2.1
2020,1,20,23,30,0,0,0,0.9,2.4000000000000004
2020,1,21,0,30,0,0,0,1.2000000000000002,2.7
2020,1,21,1,30,0,0,0,1.4000000000000001,2.8000000000000003
2020,1,21,2,30,0,0,0,1.6,2.6
2020,1,21,3,30,0,0,0,1.9000000000000001,2.4000000000000004
2020,1,21,4,30,0,0,0,2,1.9000000000000001
2020,1,21,5,30,0,0,0,1.8,1.6
2020,1,21,6,30,0,0,0,1.7000000000000002,1.5
2020,1,21,7,30,4,0,4,2.6,1.4000000000000001
2020,1,21,8,30,46,2,46,4.3,1.2000000000000002
2020,1,21,9,30,89,5,87,5.6000000000000005,1
2020,1,21,10,30,189,25,178,6.4,0.8
2020,1,21,11,30,356,214,250,6.9,0.6000000000000001
2020,1,21,12,30,118,5,115,6.9,0.4
2020,1,21,13,30,72,3,71,6.4,0.30000000000000004
2020,1,21,14,30,178,63,154,5.800000000000001,0.30000000000000004
2020,1,21,15,30,112,21,107,5,0.30000000000000004
2020,1,21,16,30,36,3,36,4.2,0.5
2020,1,21,17,30,0,0,0,3.4000000000000004,0.7000000000000001
2020,1,21,18,30,0,0,0,2.7,0.9
2020,1,21,19,30,0,0,0,2.2,1
2020,1,21,20,30,0,0,0,1.6,1.1
2020,1,21,21,30,0,0,0,1.1,1.1
2020,1,21,22,30,0,0,0,0.8,1.3
2020,1,21,23,30,0,0,0,0.5,1.5
2020,1,22,0,30,0,0,0,0.1,1.9000000000000001
2020,1,22,1,30,0,0,0,-0.30000000000000004,2.1
2020,1,22,2,30,0,0,0,-0.8,2.1
2020,1,22,3,30,0,0,0,-1.1,2.1
2020,1,22,4,30,0,0,0,-1.4000000000000001,2
2020,1,22,5,30,0,0,0,-1.7000000000000002,2
2020,1,22,6,30,0,0,0,-1.4000000000000001,2.2
2020,1,22,7,30,9,0,9,0,2.7
2020,1,22,8,30,72,9,70,1.9000000000000001,3.6
2020,1,22,9,30,54,2,53,3.5,4.4
2020,1,22,10,30,190,39,173,4.800000000000001,4.800000000000001
2020,1,22,11,30,342,160,262,5.7,5
2020,1,22,12,30,479,623,163,6.2,5
2020,1,22,13,30,379,354,213,6.1000000000000005,4.800000000000001
2020,1,22,14,30,355,632,113,5.300000000000001,3.7
2020,1,22,15,30,241,693,63,2.9000000000000004,2.2
2020,1,22,16,30,33,3,33,0.2,1.5
2020,1,22,17,30,0,0,0,-0.9,1.6
2020,1,22,18,30,0,0,0,-1.6,1.7000000000000002
2020,1,22,19,30,0,0,0,-2,1.8
2020,1,22,20,30,0,0,0,-2.2,1.8
2020,1,22,21,30,0,0,0,-2.5,1.7000000000000002
2020,1,22,22,30,0,0,0,-2.9000000000000004,1.5
2020,1,22,23,30,0,0,0,-3.5,1.2000000000000002
2020,1,23,0,30,0,0,0,-4.1000000000000005,1.1
2020,1,23,1,30,0,0,0,-4.7,1.1
2020,1,23,2,30,0,0,0,-5.2,1.1
2020,1,23,3,30,0,0,0,-5.7,1.1
2020,1,23,4,30,0,0,0,-6.1000000000000005,1.3
2020,1,23,5,30,0,0,0,-6.6000000000000005,1.5
2020,1,23,6,30,0,0,0,-6.6000000000000005,1.8
2020,1,23,7,30,10,0,10,-5.300000000000001,2.4000000000000004
2020,1,23,8,30,81,2,81,-2.8000000000000003,3.3000000000000003
2020,1,23,9,30,138,5,136,-0.30000000000000004,3.8000000000000003
2020,1,23,10,30,339,193,254,1.5,4.2
2020,1,23,11,30,431,299,281,2.6,4.7
2020,1,23,12,30,508,582,211,3.2,5
2020,1,23,13,30,312,73,278,3.3000000000000003,4.9
2020,1,23,14,30,329,402,173,2.9000000000000004,4.2
2020,1,23,15,30,248,740,55,1.3,2.6
2020,1,23,16,30,78,421,34,-0.9,1.4000000000000001
2020,1,23,17,30,0,0,0,-1.8,0.9
2020,1,23,18,30,0,0,0,-1.9000000000000001,0.7000000000000001
2020,1,23,19,30,0,0,0,-2.1,0.9
2020,1,23,20,30,0,0,0,-2.4000000000000004,1.3
2020,1,23,21,30,0,0,0,-2.6,1.6
2020,1,23,22,30,0,0,0,-2.7,1.8
2020,1,23,23,30,0,0,0,-2.9000000000000004,2
2020,1,24,0,30,0,0,0,-3.1,2.2
2020,1,24,1,30,0,0,0,-3.3000000000000003,2.3000000000000003
2020,1,24,2,30,0,0,0,-3.4000000000000004,2.4000000000000004
2020,1,24,3,30,0,0,0,-3.4000000000000004,2.5
2020,1,24,4,30,0,0,0,-3.3000000000000003,2.6
2020,1,24,5,30,0,0,0,-3.2,2.6
2020,1,24,6,30,0,0,0,-2.8000000000000003,2.6
2020,1,24,7,30,26,270,17,-1,3.1
2020,1,24,8,30,184,732,38,1.9000000000000001,3.5
2020,1,24,9,30,243,333,129,4.800000000000001,3
2020,1,24,10,30,459,864,75,7,2.1
2020,1,24,11,30,419,381,227,8.200000000000001,1.3
2020,1,24,12,30,546,906,80,8.700000000000001,1.2000000000000002
2020,1,24,13,30,509,936,63,8.6,1.2000000000000002
2020,1,24,14,30,403,872,62,7.1000000000000005,1.1
2020,1,24,15,30,202,257,134,4.6000000000000005,0.9
2020,1,24,16,30,42,4,42,2.8000000000000003,0.8
2020,1,24,17,30,0,0,0,2.2,0.5
2020,1,24,18,30,0,0,0,1.8,0.5
2020,1,24,19,30,0,0,0,1.3,0.9
2020,1,24,20,30,0,0,0,1.1,1.1
2020,1,24,21,30,0,0,0,1,1.2000000000000002
2020,1,24,22,30,0,0,0,0.8,1.3
2020,1,24,23,30,0,0,0,0.5,1.3
2020,1,25,0,30,0,0,0,0.2,1.4000000000000001
2020,1,25,1,30,0,0,0,0.1,1.5
2020,1,25,2,30,0,0,0,0,1.5
2020,1,25,3,30,0,0,0,-0.4,1.4000000000000001
2020,1,25,4,30,0,0,0,-0.8,1.5
2020,1,25,5,30,0,0,0,-1.1,1.8
2020,1,25,6,30,0,0,0,-0.8,2
2020,1,25,7,30,27,277,17,0.6000000000000001,2.7
2020,1,25,8,30,188,747,37,2.9000000000000004,3.7
2020,1,25,9,30,353,895,45,4.800000000000001,4.1000000000000005
2020,1,25,10,30,484,966,51,6.300000000000001,3.9000000000000004
2020,1,25,11,30,559,991,56,7.1000000000000005,3.8000000000000003
2020,1,25,12,30,577,1001,58,7.300000000000001,3.6
2020,1,25,13,30,528,982,57,7.2,3.5
2020,1,25,14,30,368,600,131,6.4,2.9000000000000004
2020,1,25,15,30,209,316,124,3.9000000000000004,1.9000000000000001
2020,1,25,16,30,44,9,43,0.9,1.3
2020,1,25,17,30,0,0,0,-0.30000000000000004,1.2000000000000002
2020,1,25,18,30,0,0,0,-0.2,1
2020,1,25,19,30,0,0,0,0.2,0.8
2020,1,25,20,30,0,0,0,0.5,0.7000000000000001
2020,1,25,21,30,0,0,0,0.4,0.9
2020,1,25,22,30,0,0,0,-0.1,1.1
2020,1,25,23,30,0,0,0,-0.8,1.3
2020,1,26,0,30,0,0,0,-1.3,1.5
2020,1,26,1,30,0,0,0,-1.5,1.5
2020,1,26,2,30,0,0,0,-1.6,1.3
2020,1,26,3,30,0,0,0,-1.6,1.1
2020,1,26,4,30,0,0,0,-1.5,0.9
2020,1,26,5,30,0,0,0,-1.6,0.8
2020,1,26,6,30,0,0,0,-1.5,0.8
2020,1,26,7,30,27,260,17,0,1.1
2020,1,26,8,30,165,378,87,2.4000000000000004,1.5
2020,1,26,9,30,243,246,158,4.6000000000000005,1.9000000000000001
2020,1,26,10,30,335,247,224,6.4,2.2
2020,1,26,11,30,420,405,213,7.6000000000000005,2.5
2020,1,26,12,30,452,464,210,8.3,2.7
2020,1,26,13,30,341,238,226,8.4,2.6
2020,1,26,14,30,286,255,184,7.6000000000000005,1.8
2020,1,26,15,30,207,297,126,5.4,0.8
2020,1,26,16,30,53,12,52,3.3000000000000003,0.4
2020,1,26,17,30,0,0,0,2.2,0.5
2020,1,26,18,30,0,0,0,1,0.8
2020,1,26,19,30,0,0,0,-0.2,1
2020,1,26,20,30,0,0,0,-0.6000000000000001,1.2000000000000002
2020,1,26,21,30,0,0,0,-0.4,1.5
2020,1,26,22,30,0,0,0,-0.2,1.7000000000000002
2020,1,26,23,30,0,0,0,0,1.8
2020,1,27,0,30,0,0,0,0.1,1.7000000000000002
2020,1,27,1,30,0,0,0,0.1,1.6
2020,1,27,2,30,0,0,0,-0.1,1.5
2020,1,27,3,30,0,0,0,-0.2,1.5
2020,1,27,4,30,0,0,0,-0.2,1.6
2020,1,27,5,30,0,0,0,0,1.5
2020,1,27,6,30,0,0,0,0.2,1.4000000000000001
2020,1,27,7,30,10,0,10,1,1.3
2020,1,27,8,30,56,2,56,2.2,1.3
2020,1,27,9,30,22,0,22,3.1,1.2000000000000002
2020,1,27,10,30,114,4,112,3.8000000000000003,1.2000000000000002
2020,1,27,11,30,139,15,131,4,1.3
2020,1,27,12,30,346,144,270,3.6,1.5
2020,1,27,13,30,80,2,79,2.9000000000000004,1.6
2020,1,27,14,30,115,11,111,1.9000000000000001,1.4000000000000001
2020,1,27,15,30,110,12,107,0.9,1
2020,1,27,16,30,36,1,36,0.1,0.9
2020,1,27,17,30,0,0,0,-0.30000000000000004,0.9
2020,1,27,18,30,0,0,0,-0.4,1.1
2020,1,27,19,30,0,0,0,-0.6000000000000001,1.3
2020,1,27,20,30,0,0,0,-0.9,1.4000000000000001
2020,1,27,21,30,0,0,0,-1.4000000000000001,1.5
2020,1,27,22,30,0,0,0,-2.1,1.7000000000000002
2020,1,27,23,30,0,0,0,-2.6,1.9000000000000001
2020,1,28,0,30,0,0,0,-3.2,2.2
2020,1,28,1,30,0,0,0,-4.1000000000000005,2.4000000000000004
2020,1,28,2,30,0,0,0,-5.1000000000000005,2.7
2020,1,28,3,30,0,0,0,-5.7,2.9000000000000004
2020,1,28,4,30,0,0,0,-6.2,2.9000000000000004
2020,1,28,5,30,0,0,0,-6.6000000000000005,2.8000000000000003
2020,1,28,6,30,0,0,0,-6.6000000000000005,2.9000000000000004
2020,1,28,7,30,33,344,18,-5.2,3.5
2020,1,28,8,30,208,809,37,-2.5,3.7
2020,1,28,9,30,376,932,47,0.1,3.4000000000000004
2020,1,28,10,30,506,989,53,1.9000000000000001,3.3000000000000003
2020,1,28,11,30,583,1013,58,3,3.5
2020,1,28,12,30,597,1012,61,3.6,3.5
2020,1,28,13,30,547,988,61,3.7,3.3000000000000003
2020,1,28,14,30,439,935,59,3.2,2.7
2020,1,28,15,30,279,819,49,1.1,1.5
2020,1,28,16,30,102,573,32,-1.6,0.8
2020,1,28,17,30,0,0,0,-2.8000000000000003,0.6000000000000001
2020,1,28,18,30,0,0,0,-3,0.7000000000000001
2020,1,28,19,30,0,0,0,-3.2,1.2000000000000002
2020,1,28,20,30,0,0,0,-3.3000000000000003,1.7000000000000002
2020,1,28,21,30,0,0,0,-3.3000000000000003,1.8
2020,1,28,22,30,0,0,0,-3.1,1.7000000000000002
2020,1,28,23,30,0,0,0,-2.6,1.5
2020,1,29,0,30,0,0,0,-2.2,1.2000000000000002
2020,1,29,1,30,0,0,0,-1.9000000000000001,1
2020,1,29,2,30,0,0,0,-1.9000000000000001,1
2020,1,29,3,30,0,0,0,-2.1,1
2020,1,29,4,30,0,0,0,-2.4000000000000004,1
2020,1,29,5,30,0,0,0,-2.7,1
2020,1,29,6,30,0,0,0,-2.6,1.1
2020,1,29,7,30,11,0,11,-1.6,1.5
2020,1,29,8,30,64,3,63,0.2,1.5
2020,1,29,9,30,135,14,130,1.7000000000000002,1.1
2020,1,29,10,30,255,60,227,2.6,1
2020,1,29,11,30,390,209,281,3,1.1
2020,1,29,12,30,529,731,139,3,1
2020,1,29,13,30,429,419,221,2.7,1
2020,1,29,14,30,299,228,205,2.2,1
2020,1,29,15,30,182,123,147,1,0.9
2020,1,29,16,30,58,3,58,-0.8,0.8
2020,1,29,17,30,0,0,0,-1.9000000000000001,0.7000000000000001
2020,1,29,18,30,0,0,0,-2.2,0.6000000000000001
2020,1,29,19,30,0,0,0,-2.7,0.5
2020,1,29,20,30,0,0,0,-3.5,0.6000000000000001
2020,1,29,21,30,0,0,0,-4.6000000000000005,0.9
2020,1,29,22,30,0,0,0,-5.300000000000001,1.2000000000000002
2020,1,29,23,30,0,0,0,-5.7,1.6
2020,1,30,0,30,0,0,0,-6.2,2.1
2020,1,30,1,30,0,0,0,-6.7,2.6
2020,1,30,2,30,0,0,0,-6.9,2.8000000000000003
2020,1,30,3,30,0,0,0,-6.6000000000000005,3.1
2020,1,30,4,30,0,0,0,-6.300000000000001,3.1
2020,1,30,5,30,0,0,0,-6.4,2.8000000000000003
2020,1,30,6,30,0,0,0,-6,3.1
2020,1,30,7,30,18,2,18,-4.1000000000000005,3.8000000000000003
2020,1,30,8,30,104,33,97,-1.4000000000000001,4.7
2020,1,30,9,30,312,512,128,0.8,4.9
2020,1,30,10,30,462,767,105,2.1,4.7
2020,1,30,11,30,492,621,165,2.6,4.7
2020,1,30,12,30,132,1,131,2.3000000000000003,4.800000000000001
2020,1,30,13,30,152,7,148,1.5,4.7
2020,1,30,14,30,207,19,199,0.8,4.2
2020,1,30,15,30,86,3,85,-0.1,3.2
2020,1,30,16,30,35,0,35,-1.3,2.5
2020,1,30,17,30,0,0,0,-2.3000000000000003,2.4000000000000004
2020,1,30,18,30,0,0,0,-3.1,2.6
2020,1,30,19,30,0,0,0,-3.8000000000000003,2.7
2020,1,30,20,30,0,0,0,-4.6000000000000005,2.5
2020,1,30,21,30,0,0,0,-5.300000000000001,2.4000000000000004
2020,1,30,22,30,0,0,0,-6.1000000000000005,2.5
2020,1,30,23,30,0,0,0,-7.1000000000000005,2.8000000000000003
2020,1,31,0,30,0,0,0,-7.6000000000000005,3.7
2020,1,31,1,30,0,0,0,-7.800000000000001,4.2
2020,1,31,2,30,0,0,0,-7.800000000000001,4.5
2020,1,31,3,30,0,0,0,-7.5,4.800000000000001
2020,1,31,4,30,0,0,0,-7,5
2020,1,31,5,30,0,0,0,-6.300000000000001,5.1000000000000005
2020,1,31,6,30,0,0,0,-5.2,5.300000000000001
2020,1,31,7,30,39,416,18,-3,5.9
2020,1,31,8,30,113,44,103,-0.2,6.6000000000000005
2020,1,31,9,30,229,131,181,2.1,7
2020,1,31,10,30,360,298,220,3.6,6.9
2020,1,31,11,30,456,447,219,4.4,6.5
2020,1,31,12,30,454,404,235,4.800000000000001,6.1000000000000005
2020,1,31,13,30,413,379,222,4.800000000000001,5.800000000000001
2020,1,31,14,30,359,492,153,4.2,5.2
2020,1,31,15,30,254,545,95,2.5,4.2
2020,1,31,16,30,64,24,61,0.2,3.5
2020,1,31,17,30,0,0,0,-0.9,3.6
2020,1,31,18,30,0,0,0,-1.2000000000000002,3.7
2020,1,31,19,30,0,0,0,-1.3,3.7
2020,1,31,20,30,0,0,0,-1.2000000000000002,3.7
2020,1,31,21,30,0,0,0,-1,3.7
2020,1,31,22,30,0,0,0,-0.8,3.9000000000000004
2020,1,31,23,30,0,0,0,-0.5,4.2
2020,2,1,0,30,0,0,0,-0.2,4.4
2020,2,1,1,30,0,0,0,0.1,4.6000000000000005
2020,2,1,2,30,0,0,0,0.6000000000000001,4.7
2020,2,1,3,30,0,0,0,1,4.800000000000001
2020,2,1,4,30,0,0,0,1.2000000000000002,5
2020,2,1,5,30,0,0,0,1.3,5.2
2020,2,1,6,30,0,0,0,1.6,5.7
2020,2,1,7,30,24,4,24,3,6.4
2020,2,1,8,30,121,52,109,5.300000000000001,7.1000000000000005
2020,2,1,9,30,244,157,186,7.5,7.4
2020,2,1,10,30,371,319,220,9.1,7.4
2020,2,1,11,30,458,467,209,10.200000000000001,7.1000000000000005
2020,2,1,12,30,530,670,164,10.700000000000001,6.800000000000001
2020,2,1,13,30,502,743,124,10.700000000000001,6.5
2020,2,1,14,30,366,517,147,9.8,6
2020,2,1,15,30,285,726,70,7.7,5.300000000000001
2020,2,1,16,30,64,16,62,5,5
2020,2,1,17,30,0,0,0,3.3000000000000003,5.4
2020,2,1,18,30,0,0,0,2.8000000000000003,5.800000000000001
2020,2,1,19,30,0,0,0,2.6,5.800000000000001
2020,2,1,20,30,0,0,0,2.3000000000000003,5.6000000000000005
2020,2,1,21,30,0,0,0,2.1,5.4
2020,2,1,22,30,0,0,0,1.9000000000000001,5.1000000000000005
2020,2,1,23,30,0,0,0,1.7000000000000002,4.9
2020,2,2,0,30,0,0,0,1.7000000000000002,4.5
2020,2,2,1,30,0,0,0,1.7000000000000002,4.3
2020,2,2,2,30,0,0,0,1.9000000000000001,4.3
2020,2,2,3,30,0,0,0,2,4.5
2020,2,2,4,30,0,0,0,1.9000000000000001,4.5
2020,2,2,5,30,0,0,0,1.9000000000000001,4.6000000000000005
2020,2,2,6,30,0,0,0,2.4000000000000004,4.6000000000000005
2020,2,2,7,30,44,422,20,4.6000000000000005,5
2020,2,2,8,30,220,817,35,7.7,5.1000000000000005
2020,2,2,9,30,392,941,44,10.700000000000001,4.6000000000000005
2020,2,2,10,30,523,998,47,13.700000000000001,4.3
2020,2,2,11,30,601,1022,51,15.8,4.6000000000000005
2020,2,2,12,30,617,1024,53,16.3,4.9
2020,2,2,13,30,568,1001,55,16.1,4.9
2020,2,2,14,30,460,953,53,14.8,4
2020,2,2,15,30,307,872,45,11.5,2.8000000000000003
2020,2,2,16,30,125,665,31,7.2,2.3000000000000003
2020,2,2,17,30,0,0,0,4.7,2.5
2020,2,2,18,30,0,0,0,3.8000000000000003,2.8000000000000003
2020,2,2,19,30,0,0,0,3,3
2020,2,2,20,30,0,0,0,2.3000000000000003,3.1
2020,2,2,21,30,0,0,0,1.7000000000000002,3.1
2020,2,2,22,30,0,0,0,0.9,2.9000000000000004
2020,2,2,23,30,0,0,0,-0.4,2.3000000000000003
2020,2,3,0,30,0,0,0,-1.8,2.4000000000000004
2020,2,3,1,30,0,0,0,-3,2.8000000000000003
2020,2,3,2,30,0,0,0,-4,2.9000000000000004
2020,2,3,3,30,0,0,0,-4.7,2.7
2020,2,3,4,30,0,0,0,-5.300000000000001,2.6
2020,2,3,5,30,0,0,0,-5.800000000000001,2.8000000000000003
2020,2,3,6,30,0,0,0,-6.1000000000000005,3.3000000000000003
2020,2,3,7,30,24,86,19,-5.5,3.6
2020,2,3,8,30,115,295,47,-3.6,3.8000000000000003
2020,2,3,9,30,79,0,79,-1.6,4.3
2020,2,3,10,30,94,0,94,-0.4,5.1000000000000005
2020,2,3,11,30,103,0,103,-0.2,5.7
2020,2,3,12,30,104,0,104,-0.6000000000000001,6
2020,2,3,13,30,86,0,86,-1.3,6
2020,2,3,14,30,139,5,137,-2.3000000000000003,5.7
2020,2,3,15,30,137,7,135,-3.7,5.2
2020,2,3,16,30,48,0,48,-5.1000000000000005,4.6000000000000005
2020,2,3,17,30,0,0,0,-6.4,4.1000000000000005
2020,2,3,18,30,0,0,0,-7.5,3.7
2020,2,3,19,30,0,0,0,-8.3,3.5
2020,2,3,20,30,0,0,0,-9,3.5
2020,2,3,21,30,0,0,0,-9.700000000000001,3.4000000000000004
2020,2,3,22,30,0,0,0,-10.200000000000001,3.3000000000000003
2020,2,3,23,30,0,0,0,-10.5,3.2
2020,2,4,0,30,0,0,0,-10.700000000000001,3.1
2020,2,4,1,30,0,0,0,-10.9,3.1
2020,2,4,2,30,0,0,0,-11.200000000000001,2.9000000000000004
2020,2,4,3,30,0,0,0,-11.4,2.8000000000000003
2020,2,4,4,30,0,0,0,-11.600000000000001,2.7
2020,2,4,5,30,0,0,0,-11.8,2.7
2020,2,4,6,30,0,0,0,-11.8,2.7
2020,2,4,7,30,23,0,23,-11.5,2.9000000000000004
2020,2,4,8,30,197,339,118,-11.100000000000001,3
2020,2,4,9,30,327,145,272,-10.700000000000001,3.1
2020,2,4,10,30,427,207,327,-10.3,3
2020,2,4,11,30,494,134,421,-10.100000000000001,2.7
2020,2,4,12,30,576,231,447,-9.9,2.5
2020,2,4,13,30,473,163,388,-9.8,2.3000000000000003
2020,2,4,14,30,378,108,331,-9.8,2.2
2020,2,4,15,30,117,0,117,-10.200000000000001,2
2020,2,4,16,30,69,0,69,-11.100000000000001,1.7000000000000002
2020,2,4,17,30,1,0,1,-11.8,1.4000000000000001
2020,2,4,18,30,0,0,0,-12.200000000000001,0.9
2020,2,4,19,30,0,0,0,-13,0.7000000000000001
2020,2,4,20,30,0,0,0,-14,0.9
2020,2,4,21,30,0,0,0,-14.8,1.1
2020,2,4,22,30,0,0,0,-15.3,1.4000000000000001
2020,2,4,23,30,0,0,0,-15.700000000000001,1.8
2020,2,5,0,30,0,0,0,-16.1,2.3000000000000003
2020,2,5,1,30,0,0,0,-16.5,2.5
2020,2,5,2,30,0,0,0,-16.900000000000002,2.5
2020,2,5,3,30,0,0,0,-17.1,2.6
2020,2,5,4,30,0,0,0,-17.2,2.8000000000000003
2020,2,5,5,30,0,0,0,-17.3,3.2
2020,2,5,6,30,0,0,0,-16.7,3.6
2020,2,5,7,30,31,127,23,-14.4,4
2020,2,5,8,30,242,855,40,-10.9,3.9000000000000004
2020,2,5,9,30,396,672,139,-7.800000000000001,3.4000000000000004
2020,2,5,10,30,561,1028,59,-5.800000000000001,2.9000000000000004
2020,2,5,11,30,642,1052,63,-4.6000000000000005,2.9000000000000004
2020,2,5,12,30,650,1041,64,-3.9000000000000004,3.1
2020,2,5,13,30,601,1026,62,-3.8000000000000003,3.3000000000000003
2020,2,5,14,30,491,987,56,-4.2,3.4000000000000004
2020,2,5,15,30,327,874,53,-5.4,3.1
2020,2,5,16,30,108,99,93,-7.300000000000001,2.7
2020,2,5,17,30,1,0,1,-8.8,2.9000000000000004
2020,2,5,18,30,0,0,0,-9.700000000000001,3.4000000000000004
2020,2,5,19,30,0,0,0,-10.4,3.8000000000000003
2020,2,5,20,30,0,0,0,-10.4,4.2
2020,2,5,21,30,0,0,0,-10.200000000000001,4.5
2020,2,5,22,30,0,0,0,-10,4.7
2020,2,5,23,30,0,0,0,-9.9,4.9
2020,2,6,0,30,0,0,0,-9.9,4.9
2020,2,6,1,30,0,0,0,-9.9,4.800000000000001
2020,2,6,2,30,0,0,0,-9.5,4.6000000000000005
2020,2,6,3,30,0,0,0,-8.9,4.2
2020,2,6,4,30,0,0,0,-8.3,3.9000000000000004
2020,2,6,5,30,0,0,0,-7.6000000000000005,3.7
2020,2,6,6,30,0,0,0,-6.7,3.7
2020,2,6,7,30,19,0,19,-5.4,3.9000000000000004
2020,2,6,8,30,73,1,73,-3.6,4.2
2020,2,6,9,30,166,27,156,-1.8,4.5
2020,2,6,10,30,238,33,222,-0.4,4.800000000000001
2020,2,6,11,30,336,76,294,0.30000000000000004,5
2020,2,6,12,30,486,240,350,0.6000000000000001,5
2020,2,6,13,30,288,20,277,0.5,4.7
2020,2,6,14,30,228,38,211,0.1,4.2
2020,2,6,15,30,137,31,127,-0.8,3.3000000000000003
2020,2,6,16,30,87,11,85,-2.1,2.3000000000000003
2020,2,6,17,30,1,0,1,-3.1,1.7000000000000002
2020,2,6,18,30,0,0,0,-3.4000000000000004,1.5
2020,2,6,19,30,0,0,0,-3.6,1.2000000000000002
2020,2,6,20,30,0,0,0,-3.9000000000000004,1.1
2020,2,6,21,30,0,0,0,-4.1000000000000005,0.9
2020,2,6,22,30,0,0,0,-4.3,0.8
2020,2,6,23,30,0,0,0,-4.5,0.7000000000000001
2020,2,7,0,30,0,0,0,-4.7,0.7000000000000001
2020,2,7,1,30,0,0,0,-5,0.7000000000000001
2020,2,7,2,30,0,0,0,-5.2,0.8
2020,2,7,3,30,0,0,0,-5.300000000000001,1.1
2020,2,7,4,30,0,0,0,-5.4,1.4000000000000001
2020,2,7,5,30,0,0,0,-5.300000000000001,1.7000000000000002
2020,2,7,6,30,0,0,0,-5,1.9000000000000001
2020,2,7,7,30,19,0,19,-4.2,2.1
2020,2,7,8,30,73,1,73,-3.1,2.5
2020,2,7,9,30,163,6,161,-2,2.6
2020,2,7,10,30,206,4,204,-1,2.1
2020,2,7,11,30,244,4,242,-0.1,1.6
2020,2,7,12,30,267,7,263,0.5,1.6
2020,2,7,13,30,285,18,275,0.6000000000000001,1.9000000000000001
2020,2,7,14,30,211,18,203,0.2,2
2020,2,7,15,30,210,77,185,-0.7000000000000001,1.7000000000000002
2020,2,7,16,30,60,4,59,-2,1.2000000000000002
2020,2,7,17,30,1,0,1,-3.4000000000000004,0.9
2020,2,7,18,30,0,0,0,-4.1000000000000005,1
2020,2,7,19,30,0,0,0,-4.3,1.1
2020,2,7,20,30,0,0,0,-4.7,1.2000000000000002
2020,2,7,21,30,0,0,0,-5.2,1.3
2020,2,7,22,30,0,0,0,-5.6000000000000005,1.3
2020,2,7,23,30,0,0,0,-6,1.4000000000000001
2020,2,8,0,30,0,0,0,-6.5,1.5
2020,2,8,1,30,0,0,0,-6.9,1.5
2020,2,8,2,30,0,0,0,-6.9,1.5
2020,2,8,3,30,0,0,0,-6.4,1.5
2020,2,8,4,30,0,0,0,-5.7,1.4000000000000001
2020,2,8,5,30,0,0,0,-5.300000000000001,1.4000000000000001
2020,2,8,6,30,0,0,0,-5,1.5
2020,2,8,7,30,25,128,15,-2.9000000000000004,2
2020,2,8,8,30,246,834,39,0.5,2.5
2020,2,8,9,30,424,954,48,2.6,2.7
2020,2,8,10,30,565,1009,59,3.9000000000000004,2.6
2020,2,8,11,30,646,1021,70,5.2,2.7
2020,2,8,12,30,660,1016,74,6.1000000000000005,2.9000000000000004
2020,2,8,13,30,611,1001,72,6.5,2.9000000000000004
